num,smiles,energy,predicted_energy
394,CC(=O)C1=C(C=C(C=C1)O)O,6.017059,7.957907676696777
395,C1=CC=C(C(=C1)CC(=O)O)O,6.337727,4.509474754333496
396,CC1=C(C(=CC=C1)C(=O)O)O,6.294161,4.300284385681152
397,CC1=C(C=CC(=C1)C(=O)O)O,5.54381,4.45150899887085
398,CC(=O)OC1=CC=CC(=C1)O,5.510934,7.595417022705078
399,COC1=C(C=CC(=C1)C=O)O,11.16434,9.68553638458252
400,C1=CC=C(C=C1)C(C(=O)O)O,7.533392,4.066062927246094
401,CN1C=C(C=CC1=O)C(=O)N,11.28228,11.130023956298828
402,C(C(C(C(CO)O)O)O)O,17.52843,14.786105155944824
403,C(C(C(=O)O)N)S(=O)O,6.89831,9.825112342834473
404,C1=CC(=C(C(=C1)N)O)C(=O)O,8.851901,7.576596260070801
405,C1=CC(=C(C=C1C(=O)O)N)O,8.52728,7.738131523132324
406,C1=C(C=C(C=C1N)O)C(=O)O,7.191031,7.912877559661865
407,C1=CC(=C(C(=C1)O)N)C(=O)O,6.838108,7.644506454467773
408,C1=CC(=C(C=C1N)O)C(=O)O,8.021382,7.765824794769287
409,CC1=CC(=C(C=C1)O)[N+](=O)[O-],5.466574,5.623110294342041
410,C1=CC(=C(C=C1N)C(=O)O)O,8.342573,7.7617597579956055
411,C1=CC=C(C(=C1)C(=O)NO)O,9.105448,6.397801876068115
412,C1=CC(=C(C=C1CCN)O)O,8.921882,7.118659973144531
413,C1=CC(=CC=C1C(CN)O)O,8.146975,6.834561347961426
414,C1=CC(=C(C(=C1)O)O)C(=O)O,5.246111,8.287178993225098
415,C1=CC(=C(C=C1O)C(=O)O)O,5.830968,8.621442794799805
416,C1=CC(=C(C(=C1)O)C(=O)O)O,5.732402,8.470917701721191
417,CCOP(=O)(O)OCC,7.241029,8.223722457885742
418,COC1=CC(=CC(=C1)O)OC,13.03056,13.183220863342285
419,C1=C(C(=O)NC(=O)N1)C(=O)O,15.38059,13.649385452270508
420,CC=C(C)C(=O)NCC(=O)O,4.962853,7.5296502113342285
421,C1CC(CCC1CN)C(=O)O,4.885522,4.176776885986328
422,C1C(NC(=O)NC1=O)C(=O)O,12.33905,13.060047149658203
423,C1(C(=O)NC(=O)N1)NC(=O)N,16.34614,15.25723648071289
424,CC(=O)CC(=O)CCC(=O)O,7.640365,9.278282165527344
425,CCCCCCCCC(=O)O,-4.529088,0.5118093490600586
426,C1=CC=C2C(=C1)C(=CN2)CC=O,7.206955,4.0204997062683105
427,CCC(C)C(=O)NCC(=O)O,4.133642,7.529651641845703
428,CCCCCCC(C(=O)O)N,0.4590047,3.5050406455993652
429,C(CCCC(=O)O)CCCN,1.267708,4.353505611419678
430,CCOC(=O)CC(=O)OCC,13.04638,11.412668228149414
431,C(CCC(=O)O)CCC(=O)O,2.67572,5.750843524932861
432,CCCCCCC(C(=O)O)O,-0.3944624,4.208414554595947
433,CNCCCCC(C(=O)O)N,7.476961,10.13039779663086
434,C1=CC2=C(C(=C1)O)NC(=O)C=C2,7.297024,5.752942085266113
435,C(CC(C(=O)O)N)CC(=O)O,7.296169,8.744414329528809
436,CNC(CCC(=O)O)C(=O)O,9.172621,11.58869743347168
437,CC(C(C(=O)O)NC(=O)C)O,11.22823,11.98077392578125
438,C1=CC=C2C(=C1)C(=CN2)CCO,7.356146,4.0204997062683105
439,C1=CC(=C(C=C1Cl)Cl)O,-1.671862,1.898850440979004
440,C1C2C(C(C(C(O1)O2)O)O)O,16.10473,16.201602935791016
441,C(CC(C(=O)O)O)CC(=O)O,6.813103,9.45768928527832
442,COC1=CC=CC=C1C=CC=O,8.755765,5.0651397705078125
443,C(CC(C(=O)O)N)C(CN)O,11.12776,11.133376121520996
444,CN1CCCC1C2=CN=CC=C2,8.995641,9.117900848388672
445,C1=CC=C(C=C1)CC(=O)C(=O)O,5.711903,3.521879196166992
446,C1C(C(C(C(O1)CO)O)O)O,18.29279,16.307357788085938
447,C1C(C(C(OC1O)CO)O)O,17.17002,14.340410232543945
448,CC1C(C(C(C(O1)O)O)O)O,11.84675,14.604681015014648
449,CC1C(C(C(C(O1)O)O)O)O,11.38609,14.604680061340332
450,CCC(C1=CC=CC=C1)C(=O)O,5.151467,-0.25284862518310547
451,C1=CC=C(C=C1)CCCC(=O)O,6.028341,-0.16328048706054688
452,CC=CC1=CC(=C(C=C1)O)OC,6.912244,5.155240535736084
453,CC(CC(=O)O)C1=CC=CC=C1,5.316206,-0.1733846664428711
454,CCOC(=O)C1=CC=C(C=C1)N,11.71241,5.895928859710693
455,CN(C)CCC1=CC=C(C=C1)O,3.673652,8.12285041809082
456,C1=CC=C(C(=C1)C(=O)O)C(=O)O,8.871122,4.8968400955200195
457,CSC1=NC=NC2=C1NC=N2,14.29132,13.112691879272461
458,CN1C(=O)C2=C(NC1=O)N=CN2,18.41117,18.03952980041504
459,CN1C=NC2=C1C(=O)NC(=O)N2,15.47397,17.999595642089844
460,CC(C1=CC=C(C=C1)O)C(=O)O,5.268333,3.901526927947998
461,C1=CC=C(C(=C1)CCC(=O)O)O,5.48187,3.8347725868225098
462,COC(=O)CC1=CC=C(C=C1)O,3.99852,6.695655822753906
463,C1=CC(=C(N=C1)C(=O)O)C(=O)O,12.47298,10.274694442749023
464,CC1=NC=C(C(=C1O)C=O)CO,13.39597,12.003287315368652
465,C1=CC(=CC=C1C(C(=O)O)N)O,9.713601,6.892438888549805
466,COC1=C(C=CC(=C1)CCN)O,11.03484,9.008315086364746
467,C=C(C(=O)O)OP(=O)(O)O,4.888348,9.8685884475708
468,C12=C(NC(=O)N1)NC(=O)NC2=O,19.32044,16.402511596679688
469,COC1=CC(=C(C=C1)O)C(=O)O,10.78088,10.573177337646484
470,CC1=CC(=O)C(C(=O)O1)C(=O)C,11.40212,11.369987487792969
471,C1=CC(=C(C=C1O)CC(=O)O)O,4.938947,8.030405044555664
472,COC1=C(C=CC(=C1)C(=O)O)O,11.62994,10.397847175598145
473,CC1=NC=C(C(=C1O)CN)CO,13.87739,11.914159774780273
474,C(C(C(=O)O)N)S(=O)(=O)O,12.18425,10.29282283782959
475,C1=COC(=C1)C(=O)NCC(=O)O,9.557966,13.120034217834473
476,C1=CC(=C(C(=C1C(=O)O)O)O)O,8.748826,11.486104965209961
477,C(C(CO)OP(=O)(O)O)O,20.6011,11.62816047668457
478,CC1=CC=C(C=C1)S(=O)(=O)O,5.607869,1.365971565246582
479,C1C(C(C(=O)C=C1C(=O)O)O)O,10.47685,11.651304244995117
480,CCCCC(CC)CCC(=O)O,-5.532203,-0.1632823944091797
481,CCCCCCCCCC(=O)O,-4.683375,-0.16328048706054688
482,C1=CC=C(C(=C1)N)S(=O)(=O)O,9.577333,4.589575290679932
483,C1=CC=C2C(=C1)C=CC(=N2)C(=O)O,11.09503,3.9104537963867188
484,C1=CC=C2C(=C1)C(=CC=N2)C(=O)O,10.93346,4.685523986816406
485,C1CC(CCC1C(C(=O)O)N)O,7.079805,6.892437934875488
486,CCCCCC(=O)NCC(=O)O,1.943116,6.919902801513672
487,CC(C)CC(C(=O)O)NC(=O)C,6.188069,7.028728008270264
488,C(C(C1C(=O)C(=O)C(=O)O1)O)O,12.23077,17.043930053710938
489,CC(=O)NC(CC(=O)N)C(=O)O,14.82031,12.520180702209473
490,CCOC(=O)CCC(=O)OCC,14.72956,10.763933181762695
491,CC(C)C(C(=O)O)NC(=O)CN,13.79446,9.884225845336914
492,CC(=O)NC(CC(=O)O)C(=O)O,13.04641,12.360929489135742
493,C(C(C(=O)O)N=C(N)N)C(=O)O,11.36899,13.749692916870117
494,C(C(C1C(=C(C(=O)O1)O)O)O)O,16.07665,17.043930053710938
495,C(=O)C(C1C(C(C(=O)O1)O)O)O,11.83807,17.043930053710938
496,C(C(=O)O)(NC(=O)N)NC(=O)N,16.26736,15.869032859802246
497,CC(C)C(CC(=O)O)(C(=O)O)O,4.606316,8.383201599121094
498,CSCCC(C(=O)O)NC=O,7.971994,8.344033241271973
499,C1=CC2=C(C=C1O)C(=CN2)CCO,6.932485,7.488304615020752
501,C(C(C(=O)NCC(=O)O)N)S,10.87748,10.884710311889648
502,C(C1C(C(C(C(=O)O1)O)O)O)O,17.33558,17.047561645507812
503,C(C(C1C(C(C(=O)O1)O)O)O)O,12.13302,17.043930053710938
504,C1=CC=C(C=C1)CCCCC(=O)O,2.895824,-0.8383731842041016
505,C(C(C(=O)O)N)SCC(=O)O,7.307424,9.100662231445312
506,C(C1C(C(C(C(O1)O)N)O)O)O,18.45834,16.389915466308594
507,C(C1C(C(C(C(O1)O)N)O)O)O,19.57493,16.389915466308594
508,CC1C2=CC(=C(C=C2CCN1)O)O,5.046632,7.736276626586914
509,C1=CC(=CC=C1CC(=O)C(=O)O)O,6.003544,6.980445861816406
510,C1=CC(=CN=C1)C(=O)NCC(=O)O,13.49877,12.420248985290527
511,CS(=N)(=O)CCC(C(=O)O)N,10.47356,9.780532836914062
512,C(C1C(C(C(C(O1)O)O)O)O)O,18.24427,17.047561645507812
513,C(C(C(C(C(=O)CO)O)O)O)O,19.89649,17.370676040649414
514,C1C(C(C(C(O1)(CO)O)O)O)O,19.96314,17.16996955871582
515,CN1C=NC2=C1C(=O)N(C(=O)N2)C,16.41541,20.311050415039062
516,CN1C2=C(C(=O)N(C1=O)C)NC=N2,17.31648,20.337413787841797
517,CN1C(=O)C2=C(NC(=O)N2)NC1=O,19.2389,18.71396255493164
519,COC1=C(C=CC(=C1)CC(=O)O)O,11.18628,9.777425765991211
520,C1=CC(=C(C=C1CCC(=O)O)O)O,7.846596,7.175366401672363
521,COC1=C(C=CC(=C1)C(=O)OC)O,11.84262,12.614885330200195
522,C(C(C(C(C(CO)O)O)O)O)O,20.17445,17.370676040649414
523,C(C(C(C(C(CO)O)O)O)O)O,20.14074,17.370676040649414
524,C(C(C(C(C(CO)O)O)O)O)O,20.87911,17.370676040649414
525,COC1=C(C=CC(=C1)C(CN)O)O,12.21753,12.12646484375
526,C[N+](C)(C)CCOP(=O)(O)O,17.52812,15.640403747558594
527,C(C(C(=O)O)OP(=O)(O)O)O,12.55038,12.267465591430664
528,C(C(C(=O)O)O)OP(=O)(O)O,7.777613,12.286759376525879
529,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O,7.758282,2.245176315307617
530,CC(=O)NC(CCC(=O)N)C(=O)O,13.39545,11.864358901977539
531,CC(=O)NC(CCCCN)C(=O)O,10.89489,10.243622779846191
532,C(CCN=C(N)N)CC(C(=O)O)N,7.91304,11.644311904907227
533,C(CCCCC(=O)O)CCCCO,-0.9971729,3.07193660736084
534,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,34.05271,13.178840637207031
535,CC(=O)NC(CCC(=O)O)C(=O)O,11.85759,11.71433162689209
536,COC(=O)CC1=CNC2=CC=CC=C21,5.916698,6.733096599578857
537,C(CCNC(=O)N)CC(C(=O)O)N,13.25866,11.553627014160156
538,C(CCC(=O)O)CC(CC(=O)O)O,5.304203,8.514069557189941
539,COC1=CC2=C(C=C1)NC=C2CCN,11.50639,9.360300064086914
540,CC(=O)NC(CCSC)C(=O)O,7.65213,7.8498382568359375
541,CC1=CC=CC=C1C(=O)NCC(=O)O,8.623491,5.476126194000244
542,C(C(=O)C(C(C(C(=O)O)O)O)O)O,12.53471,18.000492095947266
543,C1=CC(=CC=C1C(=O)NCC(=O)O)N,13.60982,8.83010196685791
544,COC1C(C(C(C(O1)CO)O)O)O,22.07303,19.24808120727539
545,C1=CC=C(C=C1)C(=O)NC(C(=O)O)O,13.32604,7.101108551025391
546,C(C(C(C(C(C(=O)O)N)O)O)O)O,18.66825,17.32489776611328
547,CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2,20.80724,21.01184844970703
548,CN1C2=C(NC1=O)NC(=O)N(C2=O)C,16.17975,20.996135711669922
549,C[Se]CCC(C(=O)O)N,6.378731,7.0469770431518555
550,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,11.85367,9.542123794555664
551,CCCCCCCCCCCC(=O)O,-5.48371,-1.5134649276733398
552,CCCCCCCC(=O)NCC(=O)O,3.824936,5.5697221755981445
553,CCOC(=O)C(C)C(=O)C(=O)OCC,10.50242,13.073615074157715
554,C(CCNCCCN)CNCCCN,11.02443,13.522994995117188
555,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,7.450696,7.022787094116211
556,CCOC(=O)CC1=CNC2=CC=CC=C21,9.808483,6.144102573394775
557,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,6.39604,3.3249855041503906
558,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N,9.657963,6.453461647033691
559,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,24.63589,18.84978675842285
560,CC(=CCNC1=NC=NC2=C1NC=N2)C,8.476162,14.230217933654785
561,COC1=CC=CC=C1OS(=O)(=O)O,11.82452,9.687119483947754
562,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O,11.52289,10.670504570007324
563,C1CSSC1CCCCC(=O)N,2.611412,0.40987300872802734
564,COC1=CC2=C(C=C1)NC=C2CC(=O)O,12.82245,10.142597198486328
565,C1CSSC1CCCCC(=O)O,3.328671,0.26531505584716797
566,C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N,12.60656,8.11507797241211
567,C1=CC(=CC=C1CC(=O)NCC(=O)O)O,8.938551,9.08517074584961
568,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,13.60612,18.630311965942383
569,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,13.41579,18.630311965942383
570,C1=CC(=CC=C1CC(C(=O)O)N)[N+](=O)[O-],10.56091,7.168511390686035
571,CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C,13.80752,23.294017791748047
572,CC(C)CC1C(=O)N2CCCC2C(=O)N1,7.387311,8.849518775939941
573,CN(CC(=O)O)C(=NP(=O)(O)O)N,10.85027,15.781404495239258
574,COC1=C(C=CC(=C1)CC(C(=O)O)N)O,12.00589,11.553014755249023
575,CC(C(C1=C(C=CC(=C1)OC)OC)O)N,19.07292,13.659963607788086
576,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,9.7329,12.261090278625488
577,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O,8.783891,7.613476276397705
578,CC1C(NC(=O)N1)CCCCCC(=O)O,8.117165,8.596786499023438
579,C1=CC(=C(C=C1CC(C(=O)O)N)Cl)O,5.523419,6.133481025695801
580,C(CCCCC(=O)O)CCCCC(=O)O,0.6386944,3.0504794120788574
581,C(CCCCCC(=O)O)CCCCCO,-3.683891,1.7217578887939453
582,CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,26.19123,17.950864791870117
583,C1=CC(=CC(=C1)OS(=O)(=O)O)C(=O)O,10.53888,7.682651042938232
584,C1=CC(=CC=C1C(=O)O)OS(=O)(=O)O,10.04863,7.689239501953125
585,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,10.03451,8.479558944702148
586,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O,9.595019,9.703535079956055
587,C(CCCC(=O)O)CCC(CC(=O)O)O,2.280525,7.1631011962890625
588,C(COC(=O)CCC(=O)O)C(C(=O)O)N,14.0363,14.050865173339844
589,CC(C)(CO)C(C(=O)NCCC(=O)O)O,13.71823,13.148895263671875
590,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,-4.236005,-4.267820358276367
591,CC(=O)NC1C(C(C(OC1O)CO)O)O,20.69618,18.722410202026367
592,CC(=O)NC1C(C(C(OC1O)CO)O)O,18.5804,18.722410202026367
593,C(CSCC(C(=O)O)N)C(C(=O)O)N,10.33698,10.257181167602539
594,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,8.565404,8.502339363098145
595,C1=CC(=C(C(=C1)O)N)C(=O)CC(C(=O)O)N,15.11289,11.582040786743164
596,C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O,12.54803,11.572416305541992
597,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN,17.31249,17.913145065307617
598,CCCCC=CCCCCCCCC(=O)O,-6.29975,-2.863649368286133
599,C(C1C(C(C(O1)O)O)O)OP(=O)(O)O,11.23085,16.505382537841797
600,C(CCCC(=O)O)CCC(=O)NCC(=O)O,7.343565,9.570394515991211
601,CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,24.08658,17.2362060546875
602,COC1=C(C=CC(=C1)C=O)OS(=O)(=O)O,17.92959,12.329080581665039
603,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,14.46871,11.730559349060059
604,CCOC(=O)C(CC1=CNC2=CC=CC=C21)N,10.61846,7.828737735748291
605,COC1=CC(=CC(=C1OC)OC)C=CC(=O)O,18.58928,16.363990783691406
606,C(C(C(=O)O)N)SSCC(C(=O)O)N,5.526574,10.096372604370117
607,C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O,26.3183,22.105804443359375
608,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,23.87,22.235849380493164
609,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,6.439836,8.034502029418945
610,C(CCCCCC(=O)O)CCCCCC(=O)O,-3.464626,1.700296401977539
611,CC(=O)NCCCNCCCCNCCCN,13.53835,15.89323616027832
612,CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21.90931,16.546796798706055
613,C1=CC(=CC(=C1)OS(=O)(=O)O)CCC(=O)O,9.333545,6.403299808502197
614,CC(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,12.91318,8.543965339660645
615,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,12.44433,8.588261604309082
616,CC(C)C(C(=O)O)NC(=O)CCC(C(=O)O)N,9.961316,11.80238151550293
617,CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,22.30176,24.42071533203125
618,CCCCCCC=CCCCCCCCC(=O)O,-6.836096,-4.213832855224609
619,C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O,24.20272,22.381393432617188
620,CN1C(=O)C=CN(C1=O)C2C(C(C(O2)CO)O)O,24.74829,24.546932220458984
621,CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,23.54185,21.42386817932129
622,C(C1C(C(C(C(O1)O)N)O)O)OS(=O)(=O)O,18.19482,19.080734252929688
623,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O,17.5442,18.43230628967285
624,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O,21.76391,19.286378860473633
625,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O,19.98416,19.286376953125
626,C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O,18.54648,19.413066864013672
627,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O,14.35734,19.089954376220703
628,CC(C)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,8.303842,11.164474487304688
629,C(CCN)CC(C(=O)O)NC(=O)C(CC(=O)O)N,12.48364,15.158111572265625
630,COC1=C(C=CC(=C1)CC(=O)O)OS(=O)(=O)O,15.17265,12.425980567932129
631,C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O,18.99223,19.413066864013672
632,CC1=C(C=C2CCC(OC2=C1C)(C)CCC(=O)O)O,3.643218,5.409621238708496
633,CC(C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N)O,18.86259,9.41112995147705
634,C(CSSCCC(C(=O)O)N)C(C(=O)O)N,8.725636,8.840846061706543
635,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,2.136679,-2.743210792541504
636,CCCCCCCCCCCCCCCCC(=O)O,-12.60256,-4.888922691345215
637,CCCCCCCC(CC(=O)NC1CCOC1=O)O,2.007357,8.815995216369629
638,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,19.66624,19.433937072753906
639,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,0.1912174,-2.7432126998901367
640,C1=CC(=CC=C1CC(C(=O)O)N)OC2=CC=C(C=C2)O,12.85446,8.354361534118652
641,C(CC(=O)NC(CCC(=O)N)C(=O)O)C(C(=O)O)N,17.93839,16.131195068359375
642,C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O,18.38134,20.042884826660156
643,C1=CC(=CC=C1C=CC(=O)NCCCCN=C(N)N)O,9.781198,10.7598295211792
644,CCC=CCC=CCC=CCCCCCCCC(=O)O,-7.015158,-5.564013481140137
645,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N,13.13765,9.774399757385254
646,CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O,27.45843,29.151084899902344
647,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,1.624853,8.827521324157715
648,CCCCCCCCCCCC=CCCCCC(=O)O,-12.58105,-5.564013481140137
649,CCCCCCCCC=CCCCCCCCC(=O)O,-10.84433,-5.564013481140137
650,C1C(C(OC1N2C3=C(C(=O)NC(=N3)N)NC2=O)CO)O,25.33646,25.566387176513672
651,CCCCCCCCCCCCCCCCCC(=O)O,-12.77371,-5.564013481140137
652,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,23.78485,18.22740364074707
653,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,18.59996,14.519235610961914
654,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,4.12858,0.4520854949951172
657,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,-0.5641078,-3.418304443359375
659,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,14.40652,9.126745223999023
660,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N,17.26362,11.992864608764648
661,CN1C(=O)C2=C(N=C1N)N(C=N2)C3C(C(C(O3)CO)O)O,29.74306,29.847164154052734
664,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,-6.645356,-6.924300193786621
665,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,-6.134873,-6.9141950607299805
666,CCCCCCCCCCCCCC(=O)OCC(CO)O,-6.605541,3.404937744140625
667,C1CN(C1C(=O)O)CCC(C(=O)O)NCCC(C(=O)O)N,16.61167,20.969318389892578
668,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,-9.197177,-6.9141950607299805
669,C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)O,18.62619,23.502811431884766
670,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,-9.594721,-6.9141950607299805
671,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,22.35474,21.708694458007812
672,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,18.82046,17.51624298095703
673,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O,21.69808,21.623775482177734
674,C(C(C(C(=O)COP(=O)(O)O)O)O)OP(=O)(O)O,19.49864,18.870887756347656
675,C1=CC(=CC=C1CC(C(=O)O)NC(=O)CCC(C(=O)O)N)O,11.57317,12.769174575805664
676,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)O)N,13.1176,2.3140649795532227
677,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,16.17325,13.342918395996094
678,C(CCCCCCCCC(=O)O)CCCCCCCC(=O)O,-3.930285,-1.6751604080200195
680,CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,15.93049,13.160750389099121
681,CCCCCC=CCC(=O)C=CC=CCC=CCCCC(=O)O,-6.945426,-3.4556283950805664
682,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O,18.60884,20.81179428100586
683,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O,24.01963,24.333473205566406
686,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O,25.84748,26.251522064208984
687,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)O,-11.26856,-8.264378547668457
688,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N,34.66609,21.606334686279297
689,CCCCCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O,-2.720012,0.009028434753417969
691,C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O,15.53121,21.153928756713867
693,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,36.36562,31.083393096923828
694,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O,34.67384,31.096088409423828
695,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,37.90573,31.083393096923828
696,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,36.43424,31.194000244140625
697,C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O)O,35.20884,31.20669174194336
698,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,34.68808,31.21218490600586
699,C(C1C(C(C(C(O1)OC(C(C(CO)O)O)C(=O)CO)O)O)O)O,29.6718,31.406509399414062
700,CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,12.90404,11.80225944519043
701,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,31.34042,31.406509399414062
703,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O,20.29635,17.122068405151367
704,C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O,26.26189,26.933727264404297
705,C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,28.37507,28.83313751220703
706,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,18.77946,18.83485984802246
707,CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O,-7.617565,0.6962518692016602
708,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,15.39471,14.419742584228516
709,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,9.064136,5.648060321807861
710,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,25.58951,29.50479507446289
711,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,1.373582,0.15676212310791016
712,CC(CCC(=O)O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,-7.026883,-6.1674394607543945
713,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,27.37661,23.531553268432617
714,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N,25.16616,27.663795471191406
715,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,-10.6718,-10.949841499328613
716,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)O)O,26.58903,24.153270721435547
717,CC(CCC1C(=CC(=O)CC1(C)C)CO)OC2C(C(C(C(O2)CO)O)O)O,21.70666,18.304492950439453
718,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-6.323058,-1.1419200897216797
719,CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,13.16383,13.68775749206543
