num,smiles,energy,predictions
396,CC1=C(C(=CC=C1)C(=O)O)O,6.294161,6.087928012500007
397,CC1=C(C=CC(=C1)C(=O)O)O,5.54381,6.087928012500007
398,CC(=O)OC1=CC=CC(=C1)O,5.510934,9.264002687000001
399,COC1=C(C=CC(=C1)C=O)O,11.16434,10.157702877000007
400,C1=CC=C(C=C1)C(C(=O)O)O,7.533392,8.360520945000014
401,CN1C=C(C=CC1=O)C(=O)N,11.28228,14.198617519999985
402,C(C(C(C(CO)O)O)O)O,17.52843,15.710517115000009
403,C(C(C(=O)O)N)S(=O)O,6.89831,8.244953160000009
404,C1=CC(=C(C(=C1)N)O)C(=O)O,8.851901,7.971602233257938
405,C1=CC(=C(C=C1C(=O)O)N)O,8.52728,7.971602233257938
406,C1=C(C=C(C=C1N)O)C(=O)O,7.191031,7.971602233257938
407,C1=CC(=C(C(=C1)O)N)C(=O)O,6.838108,7.971602233257938
408,C1=CC(=C(C=C1N)O)C(=O)O,8.021382,7.971602233257938
409,CC1=CC(=C(C=C1)O)[N+](=O)[O-],5.466574,5.889774268
410,C1=CC(=C(C=C1N)C(=O)O)O,8.342573,7.971602233257938
411,C1=CC=C(C(=C1)C(=O)NO)O,9.105448,8.79902599345239
412,C1=CC(=C(C=C1CCN)O)O,8.921882,8.72198888069047
413,C1=CC(=CC=C1C(CN)O)O,8.146975,8.464790059999999
414,C1=CC(=C(C(=C1)O)O)C(=O)O,5.246111,6.937089501142857
415,C1=CC(=C(C=C1O)C(=O)O)O,5.830968,6.937089501142857
416,C1=CC(=C(C(=C1)O)C(=O)O)O,5.732402,6.937089501142857
417,CCOP(=O)(O)OCC,7.241029,5.302666745223818
418,COC1=CC(=CC(=C1)O)OC,13.03056,7.619156339999998
419,C1=C(C(=O)NC(=O)N1)C(=O)O,15.38059,14.76147042333333
420,CC=C(C)C(=O)NCC(=O)O,4.962853,5.249993839999998
421,C1CC(CCC1CN)C(=O)O,4.885522,5.271908939999994
422,C1C(NC(=O)NC1=O)C(=O)O,12.33905,11.636990896666678
423,C1(C(=O)NC(=O)N1)NC(=O)N,16.34614,14.272951790000011
424,CC(=O)CC(=O)CCC(=O)O,7.640365,6.722446097333335
425,CCCCCCCCC(=O)O,-4.529088,-2.483449218
426,C1=CC=C2C(=C1)C(=CN2)CC=O,7.206955,7.2596464599999955
427,CCC(C)C(=O)NCC(=O)O,4.133642,4.568656483333339
428,CCCCCCC(C(=O)O)N,0.4590047,2.0680836874000006
429,C(CCCC(=O)O)CCCN,1.267708,1.753615501
430,CCOC(=O)CC(=O)OCC,13.04638,12.813137529999999
431,C(CCC(=O)O)CCC(=O)O,2.67572,2.8493749320000052
432,CCCCCCC(C(=O)O)O,-0.3944624,0.8274125511999998
433,CNCCCCC(C(=O)O)N,7.476961,7.89674638666666
434,C1=CC2=C(C(=C1)O)NC(=O)C=C2,7.297024,7.526368474857142
435,C(CC(C(=O)O)N)CC(=O)O,7.296169,7.089511739999993
436,CNC(CCC(=O)O)C(=O)O,9.172621,8.34741919
437,CC(C(C(=O)O)NC(=O)C)O,11.22823,11.268502120000012
438,C1=CC=C2C(=C1)C(=CN2)CCO,7.356146,7.054345449999999
439,C1=CC(=C(C=C1Cl)Cl)O,-1.671862,1.2958420399999993
440,C1C2C(C(C(C(O1)O2)O)O)O,16.10473,13.303164733999996
441,C(CC(C(=O)O)O)CC(=O)O,6.813103,7.880304589999995
442,COC1=CC=CC=C1C=CC=O,8.755765,8.664574869999996
443,C(CC(C(=O)O)N)C(CN)O,11.12776,11.451800174999999
444,CN1CCCC1C2=CN=CC=C2,8.995641,8.384062627999988
445,C1=CC=C(C=C1)CC(=O)C(=O)O,5.711903,9.555081421666666
446,C1C(C(C(C(O1)CO)O)O)O,18.29279,16.87797704833332
447,C1C(C(C(OC1O)CO)O)O,17.17002,15.998565226666669
448,CC1C(C(C(C(O1)O)O)O)O,11.84675,12.20080361666666
449,CC1C(C(C(C(O1)O)O)O)O,11.38609,12.20080361666666
450,CCC(C1=CC=CC=C1)C(=O)O,5.151467,5.295134523000007
451,C1=CC=C(C=C1)CCCC(=O)O,6.028341,4.921757421000004
452,CC=CC1=CC(=C(C=C1)O)OC,6.912244,5.548197119999993
453,CC(CC(=O)O)C1=CC=CC=C1,5.316206,5.295134523000007
454,CCOC(=O)C1=CC=C(C=C1)N,11.71241,9.16735044199999
455,CN(C)CCC1=CC=C(C=C1)O,3.673652,6.290856453333328
456,C1=CC=C(C(=C1)C(=O)O)C(=O)O,8.871122,7.539741247333334
457,CSC1=NC=NC2=C1NC=N2,14.29132,13.365202630000015
458,CN1C(=O)C2=C(NC1=O)N=CN2,18.41117,16.035892648571433
459,CN1C=NC2=C1C(=O)NC(=O)N2,15.47397,16.035892648571433
460,CC(C1=CC=C(C=C1)O)C(=O)O,5.268333,5.4319146499999995
461,C1=CC=C(C(=C1)CCC(=O)O)O,5.48187,5.209123759333339
462,COC(=O)CC1=CC=C(C=C1)O,3.99852,6.409565759999998
463,C1=CC(=C(N=C1)C(=O)O)C(=O)O,12.47298,8.799155632666656
464,CC1=NC=C(C(=C1O)C=O)CO,13.39597,12.959617440000011
465,C1=CC(=CC=C1C(C(=O)O)N)O,9.713601,8.436774470999996
466,COC1=C(C=CC(=C1)CCN)O,11.03484,9.873305961333335
467,C=C(C(=O)O)OP(=O)(O)O,4.888348,5.713007569999999
468,C12=C(NC(=O)N1)NC(=O)NC2=O,19.32044,15.495724023333345
469,COC1=CC(=C(C=C1)O)C(=O)O,10.78088,9.21311328200001
470,CC1=CC(=O)C(C(=O)O1)C(=O)C,11.40212,12.465241669999994
471,C1=CC(=C(C=C1O)CC(=O)O)O,4.938947,7.081368225
472,COC1=C(C=CC(=C1)C(=O)O)O,11.62994,9.21311328200001
473,CC1=NC=C(C(=C1O)CN)CO,13.87739,13.352481000000013
474,C(C(C(=O)O)N)S(=O)(=O)O,12.18425,11.928389306666679
475,C1=COC(=C1)C(=O)NCC(=O)O,9.557966,9.503935149999991
476,C1=CC(=C(C(=C1C(=O)O)O)O)O,8.748826,9.231749048833336
477,C(C(CO)OP(=O)(O)O)O,20.6011,11.06829117
478,CC1=CC=C(C=C1)S(=O)(=O)O,5.607869,6.654973380666673
479,C1C(C(C(=O)C=C1C(=O)O)O)O,10.47685,12.144980561666666
480,CCCCC(CC)CCC(=O)O,-5.532203,-4.403497148
481,CCCCCCCCCC(=O)O,-4.683375,-4.9955769
482,C1=CC=C(C(=C1)N)S(=O)(=O)O,9.577333,8.949486666952367
483,C1=CC=C2C(=C1)C=CC(=N2)C(=O)O,11.09503,10.50113489499999
484,C1=CC=C2C(=C1)C(=CC=N2)C(=O)O,10.93346,10.50113489499999
485,C1CC(CCC1C(C(=O)O)N)O,7.079805,6.622998950000001
486,CCCCCC(=O)NCC(=O)O,1.943116,3.394868879999998
487,CC(C)CC(C(=O)O)NC(=O)C,6.188069,6.108801660000003
488,C(C(C1C(=O)C(=O)C(=O)O1)O)O,12.23077,12.852649199999991
489,CC(=O)NC(CC(=O)N)C(=O)O,14.82031,13.935752899999997
490,CCOC(=O)CCC(=O)OCC,14.72956,13.826000079999995
491,CC(C)C(C(=O)O)NC(=O)CN,13.79446,12.568746030000007
492,CC(=O)NC(CC(=O)O)C(=O)O,13.04641,12.298885700000001
493,C(C(C(=O)O)N=C(N)N)C(=O)O,11.36899,12.157207400000011
494,C(C(C1C(=C(C(=O)O1)O)O)O)O,16.07665,12.405737352500003
495,C(=O)C(C1C(C(C(=O)O1)O)O)O,11.83807,12.663353000000004
496,C(C(=O)O)(NC(=O)N)NC(=O)N,16.26736,15.289085066666692
497,CC(C)C(CC(=O)O)(C(=O)O)O,4.606316,5.490251999999997
498,CSCCC(C(=O)O)NC=O,7.971994,7.206417110000001
499,C1=CC2=C(C=C1O)C(=CN2)CCO,6.932485,6.8996337525000015
501,C(C(C(=O)NCC(=O)O)N)S,10.87748,11.547432270000003
502,C(C1C(C(C(C(=O)O1)O)O)O)O,17.33558,16.12032719999999
503,C(C(C1C(C(C(=O)O1)O)O)O)O,12.13302,13.76450616666666
504,C1=CC=C(C=C1)CCCCC(=O)O,2.895824,2.779464983000002
505,C(C(C(=O)O)N)SCC(=O)O,7.307424,8.902510665238088
506,C(C1C(C(C(C(O1)O)N)O)O)O,18.45834,17.952239633571413
507,C(C1C(C(C(C(O1)O)N)O)O)O,19.57493,17.952239633571413
508,CC1C2=CC(=C(C=C2CCN1)O)O,5.046632,6.021449345952379
509,C1=CC(=CC=C1CC(=O)C(=O)O)O,6.003544,7.211418250000004
510,C1=CC(=CN=C1)C(=O)NCC(=O)O,13.49877,9.987651239999996
511,CS(=N)(=O)CCC(C(=O)O)N,10.47356,9.238294491904755
512,C(C1C(C(C(C(O1)O)O)O)O)O,18.24427,18.259494065000002
513,C(C(C(C(C(=O)CO)O)O)O)O,19.89649,19.39387762166669
514,C1C(C(C(C(O1)(CO)O)O)O)O,19.96314,18.66295888000002
515,CN1C=NC2=C1C(=O)N(C(=O)N2)C,16.41541,17.93119654999999
516,CN1C2=C(C(=O)N(C1=O)C)NC=N2,17.31648,17.93119654999999
517,CN1C(=O)C2=C(NC(=O)N2)NC1=O,19.2389,17.79354561000003
519,COC1=C(C=CC(=C1)CC(=O)O)O,11.18628,10.75610722166667
520,C1=CC(=C(C=C1CCC(=O)O)O)O,7.846596,7.954161929999993
521,COC1=C(C=CC(=C1)C(=O)OC)O,11.84262,14.23803151333334
522,C(C(C(C(C(CO)O)O)O)O)O,20.17445,20.470629669047643
523,C(C(C(C(C(CO)O)O)O)O)O,20.14074,20.470629669047643
524,C(C(C(C(C(CO)O)O)O)O)O,20.87911,20.470629669047643
525,COC1=C(C=CC(=C1)C(CN)O)O,12.21753,12.37616481
526,C[N+](C)(C)CCOP(=O)(O)O,17.52812,13.004640466666658
527,C(C(C(=O)O)OP(=O)(O)O)O,12.55038,10.245538803999999
528,C(C(C(=O)O)O)OP(=O)(O)O,7.777613,10.245538803999999
529,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)O,7.758282,7.319127401000004
530,CC(=O)NC(CCC(=O)N)C(=O)O,13.39545,12.828174989999994
531,CC(=O)NC(CCCCN)C(=O)O,10.89489,10.435953210000012
532,C(CCN=C(N)N)CC(C(=O)O)N,7.91304,9.06961034000001
533,C(CCCCC(=O)O)CCCCO,-0.9971729,-0.507584917
534,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,34.05271,21.69702960333334
535,CC(=O)NC(CCC(=O)O)C(=O)O,11.85759,11.262380249999993
536,COC(=O)CC1=CNC2=CC=CC=C21,5.916698,7.093288976666664
537,C(CCNC(=O)N)CC(C(=O)O)N,13.25866,12.366252009999984
538,C(CCC(=O)O)CC(CC(=O)O)O,5.304203,6.083543399999999
539,COC1=CC2=C(C=C1)NC=C2CCN,11.50639,9.956550063333333
540,CC(=O)NC(CCSC)C(=O)O,7.65213,7.539418599999996
541,CC1=CC=CC=C1C(=O)NCC(=O)O,8.623491,9.971073263333329
542,C(C(=O)C(C(C(C(=O)O)O)O)O)O,12.53471,14.29018304023808
543,C1=CC(=CC=C1C(=O)NCC(=O)O)N,13.60982,11.607279899999995
544,COC1C(C(C(C(O1)CO)O)O)O,22.07303,15.920280149999995
545,C1=CC=C(C=C1)C(=O)NC(C(=O)O)O,13.32604,12.028016489999997
546,C(C(C(C(C(C(=O)O)N)O)O)O)O,18.66825,15.046571879999995
547,CN1C2=C(C(=O)N(C1=O)C)NC(=O)N2,20.80724,16.76192326666667
548,CN1C2=C(NC1=O)NC(=O)N(C2=O)C,16.17975,16.76192326666667
549,C[Se]CCC(C(=O)O)N,6.378731,8.049125483333336
550,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,11.85367,11.589535379999989
551,CCCCCCCCCCCC(=O)O,-5.48371,-4.999134124
552,CCCCCCCC(=O)NCC(=O)O,3.824936,2.1920730730000004
553,CCOC(=O)C(C)C(=O)C(=O)OCC,10.50242,15.161954873333329
554,C(CCNCCCN)CNCCCN,11.02443,9.953354498333342
555,C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,7.450696,10.289535186666672
556,CCOC(=O)CC1=CNC2=CC=CC=C21,9.808483,9.099522710000011
557,C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,6.39604,7.897914216000005
558,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N,9.657963,9.84736019
559,CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,24.63589,22.197785109999977
560,CC(=CCNC1=NC=NC2=C1NC=N2)C,8.476162,12.004244966666665
561,COC1=CC=CC=C1OS(=O)(=O)O,11.82452,12.62439760999999
562,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O,11.52289,10.500614219999989
563,C1CSSC1CCCCC(=O)N,2.611412,1.1195543820000002
564,COC1=CC2=C(C=C1)NC=C2CC(=O)O,12.82245,11.627674406166662
565,C1CSSC1CCCCC(=O)O,3.328671,1.658009938999998
566,C1=CC=C(C(=C1)C(=O)CC(C(=O)O)N)N,12.60656,11.976715889999978
567,C1=CC(=CC=C1CC(=O)NCC(=O)O)O,8.938551,9.661121629999986
568,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,13.60612,13.675535843333323
569,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,13.41579,13.675535843333323
570,C1=CC(=CC=C1CC(C(=O)O)N)[N+](=O)[O-],10.56091,10.803592760000006
571,CN1C2=C(NC1=O)N(C(=O)N(C2=O)C)C,13.80752,19.336783329999992
572,CC(C)CC1C(=O)N2CCCC2C(=O)N1,7.387311,8.09416425999999
573,CN(CC(=O)O)C(=NP(=O)(O)O)N,10.85027,11.509220870000002
574,COC1=C(C=CC(=C1)CC(C(=O)O)N)O,12.00589,11.855244886666663
575,CC(C(C1=C(C=CC(=C1)OC)OC)O)N,19.07292,17.81319861000001
576,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O,9.7329,10.98986012999999
577,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O,8.783891,8.979600200833342
578,CC1C(NC(=O)N1)CCCCCC(=O)O,8.117165,3.4016553786666694
579,C1=CC(=C(C=C1CC(C(=O)O)N)Cl)O,5.523419,9.219276209999997
580,C(CCCCC(=O)O)CCCCC(=O)O,0.6386944,0.851464725
581,C(CCCCCC(=O)O)CCCCCO,-3.683891,-0.234099204
582,CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,26.19123,24.196796499999973
583,C1=CC(=CC(=C1)OS(=O)(=O)O)C(=O)O,10.53888,10.240179939333336
584,C1=CC(=CC=C1C(=O)O)OS(=O)(=O)O,10.04863,10.240179939333336
585,C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,10.03451,10.481826626000002
586,CC(=O)NCCC1=CNC2=C1C=C(C=C2)O,9.595019,10.531601572500001
587,C(CCCC(=O)O)CCC(CC(=O)O)O,2.280525,2.892065429333333
588,C(COC(=O)CCC(=O)O)C(C(=O)O)N,14.0363,12.304917884999993
589,CC(C)(CO)C(C(=O)NCCC(=O)O)O,13.71823,12.64527406999998
590,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,-4.236005,-0.708115063
591,CC(=O)NC1C(C(C(OC1O)CO)O)O,20.69618,19.616035214523812
592,CC(=O)NC1C(C(C(OC1O)CO)O)O,18.5804,19.616035214523812
593,C(CSCC(C(=O)O)N)C(C(=O)O)N,10.33698,11.128905510000006
594,CC(=O)NC(CC1=CC=C(C=C1)O)C(=O)O,8.565404,9.203349159999984
595,C1=CC(=C(C(=C1)O)N)C(=O)CC(C(=O)O)N,15.11289,13.447473240000006
596,C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O,12.54803,10.701175939999992
597,C1=C(NC=N1)CC(C(=O)O)NC(=O)CCN,17.31249,16.443195820000014
598,CCCCC=CCCCCCCCC(=O)O,-6.29975,-5.714059712
599,C(C1C(C(C(O1)O)O)O)OP(=O)(O)O,11.23085,12.630143679999989
600,C(CCCC(=O)O)CCC(=O)NCC(=O)O,7.343565,5.899498273333336
601,CCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,24.08658,22.786952139999986
602,COC1=C(C=CC(=C1)C=O)OS(=O)(=O)O,17.92959,14.47812175999999
603,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,14.46871,13.245340205000014
604,CCOC(=O)C(CC1=CNC2=CC=CC=C21)N,10.61846,10.863327351190481
605,COC1=CC(=CC(=C1OC)OC)C=CC(=O)O,18.58928,18.523471849999975
606,C(C(C(=O)O)N)SSCC(C(=O)O)N,5.526574,8.396604059999992
607,C1=C(C(=O)NC(=O)N1)C2C(C(C(O2)CO)O)O,26.3183,16.898355661666656
608,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,23.87,24.469884239999963
609,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2,6.439836,5.09077352
610,C(CCCCCC(=O)O)CCCCCC(=O)O,-3.464626,-3.084065367
611,CC(=O)NCCCNCCCCNCCCN,13.53835,10.463084015000007
612,CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,21.90931,20.302838719999997
613,C1=CC(=CC(=C1)OS(=O)(=O)O)CCC(=O)O,9.333545,10.151186757499989
614,CC(C(=O)O)NC(=O)CC1=CNC2=CC=CC=C21,12.91318,12.364895614523812
615,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,12.44433,12.364895614523812
616,CC(C)C(C(=O)O)NC(=O)CCC(C(=O)O)N,9.961316,8.719080802499995
617,CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O,22.30176,22.48230070000001
618,CCCCCCC=CCCCCCCCC(=O)O,-6.836096,-6.766758231
619,C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O,24.20272,19.75577366
620,CN1C(=O)C=CN(C1=O)C2C(C(C(O2)CO)O)O,24.74829,24.91060866666667
621,CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,23.54185,23.711409506666683
622,C(C1C(C(C(C(O1)O)N)O)O)OS(=O)(=O)O,18.19482,18.306554849999994
623,C(C1C(C(C(C(O1)O)N)O)O)OP(=O)(O)O,17.5442,18.108140088333354
624,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O,21.76391,18.639380506230157
625,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O,19.98416,18.639380506230157
626,C(C(C(C(C(=O)CO)O)O)O)OP(=O)(O)O,18.54648,18.140602460000018
627,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O,14.35734,18.639380506230157
628,CC(C)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,8.303842,9.519523820000005
629,C(CCN)CC(C(=O)O)NC(=O)C(CC(=O)O)N,12.48364,13.8273513
630,COC1=C(C=CC(=C1)CC(=O)O)OS(=O)(=O)O,15.17265,14.092159869999982
631,C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O,18.99223,18.53343098333334
632,CC1=C(C=C2CCC(OC2=C1C)(C)CCC(=O)O)O,3.643218,3.9350413299999984
633,CC(C(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N)O,18.86259,17.069506339999982
634,C(CSSCCC(C(=O)O)N)C(C(=O)O)N,8.725636,11.431520505833328
635,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,2.136679,1.1575009560000005
636,CCCCCCCCCCCCCCCCC(=O)O,-12.60256,-10.996528
637,CCCCCCCC(CC(=O)NC1CCOC1=O)O,2.007357,8.943304163999997
638,C1=CC(=CC=C1O)OC2C(C(C(C(O2)CO)O)O)O,19.66624,20.57905173333334
639,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O,0.1912174,0.6841610539999996
640,C1=CC(=CC=C1CC(C(=O)O)N)OC2=CC=C(C=C2)O,12.85446,11.891406554000007
641,C(CC(=O)NC(CCC(=O)N)C(=O)O)C(C(=O)O)N,17.93839,17.818978800000007
642,C(C(C(C(C(C(=O)O)O)O)O)O)OP(=O)(O)O,18.38134,18.709475699999988
643,C1=CC(=CC=C1C=CC(=O)NCCCCN=C(N)N)O,9.781198,10.192611930000009
644,CCC=CCC=CCC=CCCCCCCCC(=O)O,-7.015158,-7.279497667
645,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC(=O)O)N,13.13765,13.954648529999991
646,CN1C=NC2=C(C1=N)N=CN2C3C(C(C(O3)CO)O)O,27.45843,27.170330700000004
647,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,1.624853,4.9670040666666555
648,CCCCCCCCCCCC=CCCCCC(=O)O,-12.58105,-11.8631293
649,CCCCCCCCC=CCCCCCCCC(=O)O,-10.84433,-11.8631293
650,C1C(C(OC1N2C3=C(C(=O)NC(=N3)N)NC2=O)CO)O,25.33646,25.7698305
651,CCCCCCCCCCCCCCCCCC(=O)O,-12.77371,-12.31406555
652,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O,23.78485,23.363815000000002
653,CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,18.59996,15.031047494999989
654,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,4.12858,3.9961089569999997
657,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O,-0.5641078,-1.276437464
659,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CCC(C(=O)O)N,14.40652,13.733349829999995
660,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N,17.26362,16.286610669999973
661,CN1C(=O)C2=C(N=C1N)N(C=N2)C3C(C(C(O3)CO)O)O,29.74306,28.567832499999973
664,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,-6.645356,-6.93804529
665,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,-6.134873,-7.29651118
666,CCCCCCCCCCCCCC(=O)OCC(CO)O,-6.605541,6.123327140000007
667,C1CN(C1C(=O)O)CCC(C(=O)O)NCCC(C(=O)O)N,16.61167,15.397373794999995
668,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,-9.197177,-9.02964045
669,C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)O,18.62619,21.07591682833332
670,CCCCCC=CCC=CCC=CCCCCCCC(=O)O,-9.594721,-11.84729806
671,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O,22.35474,21.958125500000016
672,C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N,18.82046,16.44093316999999
673,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)O)O,21.69808,21.775451200000006
674,C(C(C(C(=O)COP(=O)(O)O)O)O)OP(=O)(O)O,19.49864,18.91970480000002
675,C1=CC(=CC=C1CC(C(=O)O)NC(=O)CCC(C(=O)O)N)O,11.57317,13.374757439999994
676,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)O)N,13.1176,9.620238000000002
677,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)OCC,16.17325,9.091441120000002
678,C(CCCCCCCCC(=O)O)CCCCCCCC(=O)O,-3.930285,-4.300332566
680,CCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,15.93049,15.557261665999981
681,CCCCCC=CCC(=O)C=CC=CCC=CCCCC(=O)O,-6.945426,-6.8351051
682,CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)O)O,18.60884,20.326417200000026
683,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)OP(=O)(O)O)O,24.01963,24.43018426666666
686,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O,25.84748,25.455299199999995
687,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)O,-11.26856,-12.29706172
688,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)[O-])O)O)C(=O)N,34.66609,23.509620000000012
689,CCCCCC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O,-2.720012,-2.68988288
691,C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O,15.53121,17.835380200000024
693,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,36.36562,36.752802946666655
694,C(C1C(C(C(C(O1)OC2C(OC(C2O)(CO)O)CO)O)O)O)O,34.67384,35.11587549015147
695,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,37.90573,36.752802946666655
696,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O,36.43424,36.752802946666655
697,C(C1C(C(C(C(O1)OCC2C(C(C(O2)(CO)O)O)O)O)O)O)O,35.20884,35.11587549015147
698,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,34.68808,35.11587549015147
699,C(C1C(C(C(C(O1)OC(C(C(CO)O)O)C(=O)CO)O)O)O)O,29.6718,30.271407548484877
700,CCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,12.90404,12.056502489999989
701,C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O,31.34042,30.164540231818208
703,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O,20.29635,16.537842399999985
704,C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)COP(=O)(O)O)O,26.26189,26.45679610000003
705,C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)COP(=O)(O)O)O)O,28.37507,27.69023310000003
706,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,18.77946,21.784851600000014
707,CCCCCCCCC=CCCCCCCCC(=O)OCC(CO)O,-7.617565,2.077250234388571
708,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O,15.39471,17.76241232000002
709,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,9.064136,7.780186802999995
710,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,25.58951,28.010009099999998
711,CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,1.373582,2.519771525
712,CC(CCC(=O)O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,-7.026883,-6.56243694
713,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O,27.37661,24.557030524999995
714,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N,25.16616,26.921951300000032
715,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,-10.6718,-10.56789621
716,C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)O)O,26.58903,26.261255600000016
717,CC(CCC1C(=CC(=O)CC1(C)C)CO)OC2C(C(C(C(O2)CO)O)O)O,21.70666,18.580453549999987
718,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,-6.323058,-3.448696197
719,CCCCCCSCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N,13.16383,12.646733389999984
721,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O,22.98878,22.669009299999974
722,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C,5.840337,5.736819499999992
723,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O,25.37885,27.922992499999992
